0.21696847	37782.11452	A	\\
0.21719347	36659.2118	A	\\
0.21741847	36506.8094	A	\\
0.22021847	34171.54644	A	\\
0.22046847	33919.46754	A	\\
0.22423847	33763.457362	A	\\
0.22450847	33523.293562	A	\\
0.24205185	33170.735511	A	\\
0.24232185	32815.684851	A	\\
0.25991185	32808.713666	A	\\
0.25993685	32771.064666	A	\\
0.25996185	32733.415666	A	\\
0.26769347	32660.64355	A	\\
0.26791847	32551.46802	A	\\
0.27096847	32434.40051	A	\\
0.27168847	32403.636142	A	\\
0.27173347	32263.735662	A	\\
0.27195847	32163.472342	A	\\
0.27454665	32149.81952	A	\\
0.27500847	32038.226532	A	\\
0.27904847	31907.313095	A	\\
0.28094847	31804.30502	A	\\
0.28099847	31729.88284	A	\\
0.28101347	31711.73748	A	\\
0.28103847	31661.21624	A	\\
0.28121847	31637.84597	A	\\
0.28123347	31584.24087	A	\\
0.28124847	31477.80394	A	\\
0.28126347	31459.65858	A	\\
0.28498847	31416.309342	A	\\
0.28501847	31329.972062	A	\\
0.28503347	31303.648402	A	\\
0.28507847	31189.554622	A	\\
0.28515847	31118.655105	A	\\
0.28528847	31089.808262	A	\\
0.28530347	31043.021222	A	\\
0.28538347	31025.390465	A	\\
0.28540847	30866.576205	A	\\
0.28912847	30854.786646	A	\\
0.28917847	30718.744327	A	\\
0.28924847	30658.604637	A	\\
0.28942347	30637.394787	A	\\
0.28944847	30478.580527	A	\\
0.30280185	30423.900621	A	\\
0.30281685	30272.038941	A	\\
0.30305685	30220.711641	A	\\
0.30307185	30068.849961	A	\\
0.30308685	29916.988281	A	\\
0.30696685	29867.251007	A	\\
0.30699185	29829.602007	A	\\
0.30701685	29791.953007	A	\\
0.30721185	29678.136247	A	\\
0.30723685	29512.200347	A	\\
0.30726185	29474.551347	A	\\
0.30728685	29436.902347	A	\\
0.32460685	29429.931162	A	\\
0.32463185	29392.282162	A	\\
0.32465685	29354.633162	A	\\
0.33699685	29007.634511	A	\\
0.33838512	28766.36243	A	\\
0.33841012	28755.21125	A	\\
0.33863512	28316.20952	A	\\
0.35002847	28164.751001	A	\\
0.35005347	28129.957701	A	\\
0.35022847	28093.144857	A	\\
0.35336532	27774.812461	A	\\
0.35341032	27699.767951	A	\\
0.35363532	27325.955761	A	\\
0.36775685	27227.325906	A	\\
0.36782685	27167.186216	A	\\
0.36800185	27145.976366	A	\\
0.36801185	27139.023786	A	\\
0.36802685	26987.162106	A	\\
0.37158685	26958.580291	A	\\
0.37161185	26920.931291	A	\\
0.37163685	26822.537972	A	\\
0.37166185	26784.888972	A	\\
0.37168685	26747.239972	A	\\
0.37173185	26724.749282	A	\\
0.37175685	26687.100282	A	\\
0.37190685	26582.374172	A	\\
0.37193185	26544.725172	A	\\
0.37195685	26507.076172	A	\\
0.39938512	26492.34947	A	\\
0.39940012	26442.14047	A	\\
0.39941512	26332.30744	A	\\
0.39943012	26314.16208	A	\\
0.40086032	26181.284721	A	\\
0.40108532	26081.021401	A	\\
0.40216185	26077.808336	A	\\
0.40332512	25973.158605	A	\\
0.40355012	25879.893965	A	\\
0.40357512	25721.079705	A	\\
0.41414532	25679.517881	A	\\
0.41416032	25649.205732	A	\\
0.41420532	25539.100441	A	\\
0.41441532	25439.354081	A	\\
0.41443032	25392.567041	A	\\
0.41547685	25348.717996	A	\\
0.41803532	25324.928837	A	\\
0.41810532	25264.789147	A	\\
0.41825532	25204.332465	A	\\
0.41830532	25068.290146	A	\\
0.41837532	25008.150456	A	\\
0.41855032	24986.940606	A	\\
0.41857532	24828.126346	A	\\
0.43672185	24797.681126	A	\\
0.43674685	24760.032126	A	\\
0.45097512	24704.146316	A	\\
0.45100012	24669.353016	A	\\
0.45102512	24609.659745	A	\\
0.45936012	24579.05685	A	\\
0.45939512	24555.29398	A	\\
0.45941012	24505.08498	A	\\
0.45942512	24486.93962	A	\\
0.45945012	24436.41838	A	\\
0.45959512	24377.18695	A	\\
0.45961012	24326.97795	A	\\
0.45964512	24302.76477	A	\\
0.45966012	24253.00608	A	\\
0.45967512	24234.86072	A	\\
0.45970012	24183.88917	A	\\
0.45988012	24171.71651	A	\\
0.45989512	24050.68587	A	\\
0.45991012	24000.47687	A	\\
0.45992512	23982.33151	A	\\
0.46382512	23944.066245	A	\\
0.46384012	23893.857245	A	\\
0.46400512	23815.664254	A	\\
0.46402012	23765.455254	A	\\
0.46407512	23691.537035	A	\\
0.46409012	23641.778345	A	\\
0.46430012	23598.272395	A	\\
0.46431012	23560.488775	A	\\
0.46431512	23548.063395	A	\\
0.46432512	23439.458135	A	\\
0.46434012	23389.249135	A	\\
0.46790012	23360.66732	A	\\
0.46794512	23271.783711	A	\\
0.46797012	23236.990411	A	\\
0.46817012	23178.068761	A	\\
0.46819512	23019.254501	A	\\
0.46822012	22984.461201	A	\\
0.47885532	22983.167577	A	\\
0.47887032	22932.958577	A	\\
0.47900532	22922.710895	A	\\
0.47902032	22872.501895	A	\\
0.47905532	22786.668576	A	\\
0.47907032	22736.459576	A	\\
0.47912532	22726.528886	A	\\
0.47914032	22676.319886	A	\\
0.47931032	22667.535416	A	\\
0.47931532	22655.110036	A	\\
0.47932532	22546.504776	A	\\
0.47934032	22496.295776	A	\\
0.48290032	22467.713961	A	\\
0.48292532	22366.464942	A	\\
0.48295032	22331.671642	A	\\
0.48299532	22306.325252	A	\\
0.48302032	22271.531952	A	\\
0.48319532	22126.301142	A	\\
0.48322032	22091.507842	A	\\
0.52650532	22090.026416	A	\\
0.52652032	22039.817416	A	\\
0.52656532	22023.712796	A	\\
0.52659032	21979.677726	A	\\
0.52676532	21958.467876	A	\\
0.52677532	21849.862616	A	\\
0.52679032	21799.653616	A	\\
0.53024532	21778.822402	A	\\
0.53035032	21771.071801	A	\\
0.53037532	21686.297673	A	\\
