1.7129523200271606	60829.68852000011
1.3911772973773955	63223.033350000114
1.3911772973773955	64082.911750000145
1.3911772973773955	65280.00375000012
1.3911772973773955	66169.04255000011
1.3435022766349791	68771.79855000004
1.3435022766349791	70421.61135000008
1.3435022766349791	71632.15215000005
1.0354649952316284	73863.82775000007
1.0350149952316285	74785.48615000008
0.7327649833106994	82515.90575000005
0.44963997806549066	83139.64315000005
1.9215595652637958	60829.68852000011
1.5905608430443285	63223.033350000114
1.5905608430443285	64082.911750000145
1.5905608430443285	65280.00375000012
1.5905608430443285	66169.04255000011
1.5898858430443286	68771.79855000004
1.5898858430443286	70421.61135000008
1.5398858422992705	71632.15215000005
1.2367937496566772	73863.82775000007
1.2363437496566774	74785.48615000008
1.0007604153299332	82515.90575000005
0.7798865606927872	83139.64315000005
2.230641756701279	60829.68852000011
1.8996430344818114	63223.033350000114
1.8996430344818114	64082.911750000145
1.8996430344818114	65280.00375000012
1.8996430344818114	66169.04255000011
1.8989680344818114	68771.79855000004
1.8989680344818114	70421.61135000008
1.6656347001550673	71632.15215000005
1.362542607512474	73863.82775000007
1.3620926075124742	74785.48615000008
1.12650927318573	82515.90575000005
0.905635418548584	83139.64315000005
