21.526362036856952	3041886.255710101
21.006122103137294	3150290.698010105
20.90627271730355	3202474.5684100306
20.853197189921655	3260713.094210188
20.846897547549524	3306472.4442101805
20.787522258586204	3404976.7482102136
20.763747826976097	3458458.179810133
20.707448113078392	3524962.265010147
20.181125159740496	3602360.832410133
20.07430017786031	3644106.5364101757
19.203473762607622	4004915.4686102937
18.807224252319383	4026547.8157102913
20.95585044989282	3041886.255710101
20.524354925555507	3150290.698010105
20.471505590266503	3202474.5684100306
20.418429943675317	3260713.094210188
20.380559509105005	3306472.4442101805
20.32118428719691	3404976.7482102136
20.297409855586803	3458458.179810133
20.24110990327052	3524962.265010147
19.700549538612414	3602360.832410133
19.687724538612414	3644106.5364101757
19.01689924392705	4004915.4686102937
18.6199373985291	4026547.8157102913
50.02325633684093	3041886.255710101
49.420632830066005	3150290.698010105
49.414782830066	3202474.5684100306
49.28313657915048	3260713.094210188
49.27683610231332	3306472.4442101805
49.264460148639	3404976.7482102136
49.207350508136074	3458458.179810133
49.067716348284996	3524962.265010147
48.20336132812505	3602360.832410133
48.19053632812505	3644106.5364101757
47.17680801544194	4004915.4686102937
46.77984426269536	4026547.8157102913
