1.5157580990552928	1768421.2664599272	k	\\
1.3243830930948284	1911590.960659896	k	\\
1.4555830945849446	1801375.376329919	k	\\
2.958916446878537	1069880.2135730367	k	\\
2.1155592924987765	1393237.156259962	k	\\
1.3333580954492117	1901819.346959892	k	\\
1.5576173095691082	1766020.614103917	k	\\
2.652328980733506	1155545.5085630347	k	\\
1.575808096075061	1720792.2706799342	k	\\
1.4519080945849443	1815915.5377699083	k	\\
2.910336877518681	1082932.7803240411	k	\\
3.331994484997128	981207.9539620476	k	\\
2.985042036004036	1053040.271059065	k	\\
2.61988949161195	1165314.7914600263	k	\\
3.0989187540889787	1032345.8901020456	k	\\
4.844529177577353	809817.2733660315	k	\\
1.5681580960750607	1748630.8356499292	k	\\
1.6936331050157576	1671482.398259945	k	\\
5.022610337887524	765600.5176440347	k	\\
3.0058705115186832	1041633.543311044	k	\\
1.3359280961048627	1900651.8797349103	k	\\
2.7458544186357	1123770.5572220348	k	\\
1.651203246879699	1676963.3591699305	k	\\
1.3896330938398864	1861383.7369399045	k	\\
2.2575224324322374	1298434.2092799782	k	\\
2.1096174638555856	1395454.0329239438	k	\\
1.870654099710935	1524705.5614829406	k	\\
1.3912830938398866	1858880.3016398968	k	\\
1.3610680977439809	1890880.9136698889	k	\\
1.8916480993234897	1469550.7258639738	k	\\
1.900498100575185	1468894.6856359576	k	\\
2.66034705242989	1124661.1752040505	k	\\
1.7611080960750447	1594690.0734139648	k	\\
2.1210184219975194	1385661.7333869513	k	\\
2.1347906548630995	1377178.6661679912	k	\\
1.806241418480876	1541915.819269956	k	\\
3.709792078545522	893028.5854340354	k	\\
1.5670670995917402	1756442.765559877	k	\\
2.3841590982419096	1217780.2806740017	k	\\
3.189062451620148	984304.2697620431	k	\\
2.9151232548976616	1075247.0229370568	k	\\
3.341053910212059	973771.8279010316	k	\\
1.693177800485783	1673745.173116944	k	\\
2.7684309224189567	1110001.383582041	k	\\
3.655154484438913	897325.0641020259	k	\\
5.12079197155108	758109.679071037	k	\\
5.3129812671754815	739137.9284670346	k	\\
3.118995260913715	998035.880225045	k	\\
2.234455552542152	1322306.034395962	k	\\
1.6335080930948285	1705843.0084199249	k	\\
4.812730586880993	815202.6468280286	k	\\
1.4836580968797286	1793848.2039779006	k	\\
1.4546080945849449	1815187.878189904	k	\\
1.7964630976545513	1573022.2403429644	k	\\
3.4045437121005824	969839.677094074	k	\\
2.3625814247691275	1265968.11316601	k	\\
3.83253821364045	862346.5484500541	k	\\
1.5777580960750606	1720064.611099924	k	\\
4.931625101108306	774964.4139190378	k	\\
1.642721846551868	1700840.2409429208	k	\\
1.992489713546728	1464537.6822900097	k	\\
2.4875807647067854	1165667.462109028	k	\\
1.3839830914855034	1888857.311159912	k	\\
1.5724080960750606	1743166.9869599156	k	\\
3.4180963180462567	965130.5835160548	k	\\
2.202568627127424	1331060.2047289996	k	\\
2.006155435144275	1434288.696340965	k	\\
3.1028823982363103	1030102.4645890632	k	\\
2.881155343608095	1096007.8620910228	k	\\
4.904838711268702	775079.6359020238	k	\\
4.512042032287541	821509.681380023	k	\\
4.3995168345088365	845494.9603200381	k	\\
2.175194635025063	1337233.0400779715	k	\\
3.4219401822691857	924831.2669320249	k	\\
1.4503080945849445	1828429.627069908	k	\\
1.693680095329996	1630692.3595759608	k	\\
2.6364220762631443	1163011.8122300284	k	\\
1.7172978976247704	1604319.1157029036	k	\\
1.7892695057607884	1584610.0929849506	k	\\
4.401258157427623	838168.12631703	k	\\
3.0687214068704143	1041442.8827470688	k	\\
2.880737310520176	1098819.8460070451	k	\\
2.335810104360078	1296796.0756169949	k	\\
4.881096363329525	804015.074815026	k	\\
2.0711965882437053	1414859.240246025	k	\\
5.294677430792951	755181.5952370326	k	\\
3.86254871796526	850339.8023740439	k	\\
1.5837330988764644	1718728.6773449455	k	\\
1.563473393124602	1761362.3326798894	k	\\
4.88240330587534	801641.2549090376	k	\\
3.4023505324040637	970846.226484046	k	\\
1.8666720980121836	1533122.170393934	k	\\
1.3846580914855031	1883806.462349888	k	\\
2.877322690806684	1106558.894545039	k	\\
3.1552083622487244	993121.7825770392	k	\\
2.3387700391377635	1273440.6853000112	k	\\
1.627473104330288	1708500.253645938	k	\\
10.575300100749915	724694.4129320325	E	\\
7.344920622888171	1427574.9584699385	A	\\
6.981625610490412	1485437.5893598993	A	\\
6.9292255599456745	1506880.806959879	A	\\
6.822625578065487	1534832.9051598983	A	\\
6.76302552752075	1555699.168759904	A	\\
6.555450504155731	1603149.4127598628	A	\\
6.496525551839447	1634977.0513598465	A	\\
6.439200480313874	1664105.6893598652	A	\\
6.132399816894534	1703058.5725598738	A	\\
6.023099835014346	1725341.0197598932	A	\\
5.260799726295474	1900703.907859897	A	\\
4.864099679565433	1911590.960659896	A	\\
15.617580123977524	2891293.6497909934	F	\\
