5.773676698024762	1364557.570839962
5.2462067366485785	1418478.2220099266
5.189531686103841	1445725.6188098986
5.177381686103842	1469487.8950099095
5.070556704223655	1489831.1946099128
4.911556731403375	1527270.8386098798
4.905156731403376	1552499.2260098688
4.833981635559108	1580644.299609885
4.550654870777157	1620713.02060989
4.394804957561522	1641477.4422099022
3.5975298645782767	1809277.9633099032
3.2480548683929737	1820476.8848098998
5.231640134866726	1364557.570839962
4.728914445722599	1418478.2220099266
4.7192394457226	1445725.6188098986
4.75408937705805	1469487.8950099095
4.6156936029796825	1489831.1946099128
4.47212288850596	1527270.8386098798
4.465722888505961	1552499.2260098688
4.444547834384944	1580644.299609885
4.040983659534481	1620713.02060989
4.026133719139128	1641477.4422099022
3.3955253126907645	1809277.9633099032
2.998337990455657	1820476.8848098998
8.454964165504467	1364557.570839962
7.678896045768757	1418478.2220099266
7.669221045768758	1445725.6188098986
7.782641819847128	1469487.8950099095
7.64424604576876	1489831.1946099128
7.500675271690393	1527270.8386098798
7.494275271690394	1552499.2260098688
7.454050066459682	1580644.299609885
7.050485891609219	1620713.02060989
7.035635891609221	1641477.4422099022
6.381214833526641	1809277.9633099032
5.984027511291533	1820476.8848098998
