AMPL4_paretoAE_I43	0.95854779299567
AMPL4_paretoAE_I42	0.958229112446428
AMPL4_paretoAE_I41	0.949640990171238
AMPL4_paretoAE_I40	0.966384347912969
AMPL4_paretoAE_I36	0.959615612299678
AMPL4_paretoAE_I35	0.953587618074562
AMPL4_paretoAE_I34	0.958776208278622
AMPL4_paretoAE_I33	0.965788791300221
AMPL4_paretoAE_I39	0.965437622029505
AMPL4_paretoAE_I38	0.954230521824004
AMPL4_paretoAE_I37	0.948421737620852
AMPL4_paretoAE_I10	0.965433521427798
AMPL4_paretoAE_I47	0.947608348409059
AMPL4_paretoAE_I46	0.956659838962373
AMPL4_paretoAE_I45	0.969685910027728
AMPL4_paretoAE_I44	0.943593274018498
AMPL4_paretoAE_I49	0.942104443510188
AMPL4_paretoAE_I48	0.945487700264647
AMPL4_paretoAE_I7	0.962208438306355
AMPL4_paretoAE_I6	0.954663639124162
AMPL4_paretoAE_I5	0.953374555803921
AMPL4_paretoAE_I4	0.948934854296753
AMPL4_paretoAE_I3	0.957595863492256
AMPL4_paretoAE_I21	0.951712459416562
AMPL4_paretoAE_I2	0.959341927059496
AMPL4_paretoAE_I20	0.95369343752246
AMPL4_paretoAE_I1	0.956018079861527
AMPL4_paretoAE_I0	0.962725846807723
AMPL4_paretoAE_I9	0.942860534354209
AMPL4_paretoAE_I8	0.955731462907103
AMPL4_paretoAE_I19	0.945484899144799
AMPL4_paretoAE_I14	0.962143910250585
AMPL4_paretoAE_I13	0.961983971751812
AMPL4_paretoAE_I12	0.956240885729218
AMPL4_paretoAE_I11	0.951645643042547
AMPL4_paretoAE_I18	0.950185365507839
AMPL4_paretoAE_I17	0.952485986370536
AMPL4_paretoAE_I16	0.942687581640136
AMPL4_paretoAE_I15	0.959095615584961
AMPL4_paretoAE_I32	0.947192767990029
AMPL4_paretoAE_I31	0.956261578876261
AMPL4_paretoAE_I30	0.949962727912953
AMPL4_paretoAE_I25	0.946931877969899
AMPL4_paretoAE_I24	0.951468290218002
AMPL4_paretoAE_I23	0.945947148115277
AMPL4_paretoAE_I22	0.956406071132987
AMPL4_paretoAE_I29	0.941503058294294
AMPL4_paretoAE_I28	0.944951168950655
AMPL4_paretoAE_I27	0.944290077557168
AMPL4_paretoAE_I26	0.970111766962117
