G1_paretoAE_I32	0.979932024451577
G1_paretoAE_I31	0.977374766672381
G1_paretoAE_I34	0.978808743069118
G1_paretoAE_I33	0.966686414645402
G1_paretoAE_I36	0.979559527348929
G1_paretoAE_I35	0.990507123691869
G1_paretoAE_I38	0.970020522763143
G1_paretoAE_I37	0.977940116188317
G1_paretoAE_I39	0.977023393957065
G1_paretoAE_I41	0.981951147211903
G1_paretoAE_I40	0.983565764333653
G1_paretoAE_I43	0.980301070347268
G1_paretoAE_I42	0.984379781969843
G1_paretoAE_I45	0.979869574246582
G1_paretoAE_I44	0.989033322407428
G1_paretoAE_I47	0.982070750697098
G1_paretoAE_I46	0.989428036222541
G1_paretoAE_I49	0.979682028036128
G1_paretoAE_I48	0.985975683354164
G1_paretoAE_I1	0.978529562563621
G1_paretoAE_I0	0.986757496286721
G1_paretoAE_I9	0.976003450917216
G1_paretoAE_I8	0.974783832769914
G1_paretoAE_I7	0.982250219871764
G1_paretoAE_I6	0.984238878304812
G1_paretoAE_I5	0.988080755939125
G1_paretoAE_I4	0.985694806360931
G1_paretoAE_I3	0.97580843464025
G1_paretoAE_I2	0.978503714560454
G1_paretoAE_I10	0.984974049386556
G1_paretoAE_I12	0.972020197405046
G1_paretoAE_I11	0.981484251670475
G1_paretoAE_I14	0.978240951382345
G1_paretoAE_I13	0.996608784276473
G1_paretoAE_I16	0.983924801133437
G1_paretoAE_I15	0.987419289551606
G1_paretoAE_I18	0.980925998927616
G1_paretoAE_I17	0.987928925587701
G1_paretoAE_I19	0.979664372200025
G1_paretoAE_I21	0.984099679298126
G1_paretoAE_I20	0.986573546974575
G1_paretoAE_I23	0.968991693553042
G1_paretoAE_I22	0.979549420216538
G1_paretoAE_I25	0.982820087818857
G1_paretoAE_I24	0.97896448262002
G1_paretoAE_I27	0.98161382029946
G1_paretoAE_I26	0.964566628549774
G1_paretoAE_I29	0.986464098541556
G1_paretoAE_I28	0.974368553456685
G1_paretoAE_I30	0.975507973851591
