CH1_paretoAE_I23	0.993061208416675
CH1_paretoAE_I22	0.952879385246789
CH1_paretoAE_I25	0.965635076420058
CH1_paretoAE_I24	0.963819389941866
CH1_paretoAE_I27	0.967410665230105
CH1_paretoAE_I26	0.967892539037343
CH1_paretoAE_I29	0.965348035226291
CH1_paretoAE_I28	0.945410460687345
CH1_paretoAE_I30	0.98171226923715
CH1_paretoAE_I32	0.982751766885336
CH1_paretoAE_I31	0.964766469227062
CH1_paretoAE_I34	0.979007898776161
CH1_paretoAE_I33	0.980048956719692
CH1_paretoAE_I36	0.982387953187824
CH1_paretoAE_I35	0.992056574743412
CH1_paretoAE_I38	0.956460963837942
CH1_paretoAE_I37	0.98383569536085
CH1_paretoAE_I39	0.96613146975531
CH1_paretoAE_I41	0.966428557155088
CH1_paretoAE_I40	0.963691454959982
CH1_paretoAE_I43	0.956366931061054
CH1_paretoAE_I42	0.987177820097496
CH1_paretoAE_I1	0.978004231519854
CH1_paretoAE_I0	0.966867002385898
CH1_paretoAE_I3	0.962284175111578
CH1_paretoAE_I2	0.963594628154982
CH1_paretoAE_I5	0.979334746970134
CH1_paretoAE_I4	0.979334746970134
CH1_paretoAE_I7	0.961037047181177
CH1_paretoAE_I6	0.974199349322811
CH1_paretoAE_I9	0.961037047181177
CH1_paretoAE_I45	0.974562917870777
CH1_paretoAE_I8	0.955133894076727
CH1_paretoAE_I44	0.974182557589891
CH1_paretoAE_I47	0.965406311372661
CH1_paretoAE_I46	0.985591598808103
CH1_paretoAE_I49	0.975819565782962
CH1_paretoAE_I48	0.983014832561614
CH1_paretoAE_I10	0.983812586585978
CH1_paretoAE_I19	0.984321749590439
CH1_paretoAE_I12	0.972718178454455
CH1_paretoAE_I11	0.977291378429031
CH1_paretoAE_I14	0.95486083789053
CH1_paretoAE_I13	0.975744074909179
CH1_paretoAE_I16	0.983339419843928
CH1_paretoAE_I15	0.94398828389532
CH1_paretoAE_I18	0.979788931519917
CH1_paretoAE_I17	0.972935140757172
CH1_paretoAE_I21	0.961817628257241
CH1_paretoAE_I20	0.969458222741917
